seller_id,seller_state,delivered_orders,items_sold,revenue,average_item_value,revenue_rank
513a54369b6a8a6602fcb0e129c6d78d,SP,2,2,62.66,31.33,2830
3ded4e2d5f135cb103e5949d7263d2dd,MG,1,1,62.38,62.38,2831
d4828feed4cda2cd9d6b37899a95a71e,CE,1,1,62.11,62.11,2832
d297f1055de2956aedfd3b04113dce3e,SP,1,1,61.94,61.94,2833
749e7cdabbaf72f16677859e27874ba5,SP,1,1,61.74,61.74,2834
417a1e6c7321084d2a0ae0d023cfad93,RS,1,1,61.38,61.38,2835
4125d9385a25e82d2f72d3a0fd55bc3f,SP,1,1,61.3,61.3,2836
d4f91e8be86b38da2ee35bc489645a9d,SP,1,1,61.16,61.16,2837
16bdc8cefd0e32a6f0824d296c5ad14a,SP,1,1,61.08,61.08,2838
9315e491484b1b0081ca166fc164108d,PR,1,1,60.4,60.4,2839
cad10cc982ab6a391570c211b995c17c,SP,1,1,60.19,60.19,2840
ae9690c6e8fee182c28c9ff8e11ca52c,SP,1,1,59.81,59.81,2841
05a48cc8859962767935ab9087417fbb,SP,1,1,59.39,59.39,2842
edb58a1390adf273840030a3d6253829,SP,1,1,58.28,58.28,2843
84deb808079d1be601c209c1e771b1cc,PR,2,2,58.14,29.07,2844
535bf14f36346c7f59d87cece104d70c,RJ,1,1,57.77,57.77,2845
da3fede3469bf49b7293ce3fc45b294d,SP,1,1,57.69,57.69,2846
2c00c85d30361cd2ced2969cffbbffa3,MG,1,1,57.51,57.51,2847
e5545d4d4473876ea78c5bcebca365c3,SP,1,1,57.47,57.47,2848
1f7dfad2cb384ea4d2d7e1ffbd78c407,SP,1,1,57.29,57.29,2849
e595809a6c31ec4314fd06ef198c244d,SC,1,1,57.23,57.23,2850
d63f306de130e0391d38a792541723b8,SP,1,1,56.6,56.6,2851
15b3b1b81484422eb41df68ac87f1f50,SP,1,1,56.04,56.04,2852
2d8cfba3fcd3170555941605edaa196a,SP,1,1,55.96,55.96,2853
a213f1bd6458f4a158f3746cb2514559,PR,1,1,55.95,55.95,2854
df683dfda87bf71ac3fc63063fba369d,RS,1,1,55.95,55.95,2854
c74f14c1e26cf1bd5bd34b6a1e274426,SC,1,1,55.79,55.79,2856
baf15155e37ef5492731459bdc05be8a,SP,1,1,55.72,55.72,2857
e72b4feb7abe210c52aa667abc25a3a2,SP,1,2,55.64,27.82,2858
8b181ee5518df84f18f4e1a43fe07923,SP,1,1,54.98,54.98,2859
3d62f86afa7c73be2628a3be1423f5a0,SP,2,2,54.42,27.21,2860
7f02656561b680def9986c0795a8a080,SP,1,1,53.85,53.85,2861
70ee69419916dc13e3aed619061f996c,SP,1,1,53.72,53.72,2862
9558aa23f77a9e0a0eca83540999f43b,PR,1,1,53.52,53.52,2863
1f2eebc0e970fd3c463e4f5d9652687a,SP,1,1,53.47,53.47,2864
eb4a59a06b3948e851a7d7a830bcbc42,BA,1,1,53.15,53.15,2865
3a52d63a8f9daf5a28f3626d7eb9bd28,SP,1,1,52.78,52.78,2866
bb7ad8a45c027be8ab075b8e465f8ca0,SC,2,2,52.62,26.31,2867
2c54051840f19eca309a5423cf22df36,PR,2,2,52.27,26.13,2868
4e2627090e6e5b9fabba883a37897683,MG,1,1,51.62,51.62,2869
c161d1327ebc3a156c09582ab2f59f6c,SP,2,2,51.55,25.77,2870
9200e6ce317b67196b6b0bad4d4bd567,RJ,1,1,51.42,51.42,2871
fedaedd3ca31d56ab33e92035e4b361c,RJ,1,1,50.86,50.86,2872
999f6d9a1c7c81f43be44c6b7d076210,SP,2,2,50.83,25.41,2873
630008e0f062605a415d694489f6f82e,SP,1,1,50.7,50.7,2874
c716e0b86ed568878475b60fbb6323ad,SP,1,1,50.23,50.23,2875
5a32c398a06c345440bf2a683b017ad3,RJ,1,1,50.13,50.13,2876
baeda7047354773262ba2405f97038ba,SP,1,1,50.1,50.1,2877
e0b162a693bc7f9eab00f783a31d60ea,RS,1,1,49.69,49.69,2878
6561d6bf844e464b4019442692b40e02,SP,1,1,49.45,49.45,2879
cb162c8eef257253782d245c08d9097c,SP,1,1,49.12,49.12,2880
c0e6839516f5398edc34adf5f1d53d1a,SP,1,1,49.04,49.04,2881
87b4428a334b8f676fd9a7f3bf544fb5,SP,1,1,48.98,48.98,2882
3aa3c89ae3cd482385568be76120f63c,GO,1,1,48.94,48.94,2883
455f46ef09a9e45667e2981df84b5cc2,SP,1,1,48.21,48.21,2884
c2bda99904207edd1834f03e0022b007,SP,1,1,47.68,47.68,2885
389e45560e33d2d0747f949dcddbc08e,SP,1,1,47.43,47.43,2886
0336182e1b3e92f029d5354832045fdf,SP,1,2,47.37,23.69,2887
72c73be2b085b9d57650dd53eb2004c9,SP,1,1,47.32,47.32,2888
d7f1cfc638473be93baedbfd02208016,RJ,1,1,47.14,47.14,2889
28a26ebce31d5918b181ede016fd693b,MG,1,1,47.04,47.04,2890
a09a13f18ed27932d08438aa6f12756e,RS,1,1,46.01,46.01,2891
32f83ffe11cd40f7adcf4eef171f52d9,RS,1,1,45.09,45.09,2892
c43d924a0f1688ee9fae0efcd6f539d4,RJ,1,1,45.01,45.01,2893
fdf736c18c589ed030e058312203e1b2,MG,1,1,44.51,44.51,2894
436bf27f2f18474fc6047702e9f8a866,SP,1,1,44.42,44.42,2895
c9d2ba8dde44a275ae06475ed1d2fafc,MG,1,1,43.31,43.31,2896
33fd411ed63a7c2f9005e3f065d9f85d,RS,1,1,43.13,43.13,2897
b026643914f651e8371425e5b8a1e780,RJ,1,1,43.0,43.0,2898
7b3f6ce5c6c22e9b96e7581ebf0df6e1,SP,1,1,42.49,42.49,2899
bd43e172d599bed47a85da877172ca8c,SC,1,1,42.19,42.19,2900
455befea1bb853c75ccbca94cff26e5c,RJ,1,1,42.05,42.05,2901
41958cbd3335433c8740300e8cd600d5,SP,1,1,40.38,40.38,2902
3986c0b54f6b748b75e7bd4e092aa3e5,PR,1,1,40.27,40.27,2903
7cb946b1ad19faebe28c3e86c2794ec3,MG,1,1,40.1,40.1,2904
7d81e74a4755b552267cd5e081563028,SP,1,1,39.99,39.99,2905
bcd2d7510d58e293f20fad6438c1b314,PR,1,1,39.46,39.46,2906
1c83418358f249c9d6affa52d579db0e,SP,1,1,39.42,39.42,2907
544863df86ed3b78a04e0820d41430ee,ES,1,1,39.17,39.17,2908
f09b760d23495ac9a7e00d29b769007c,SP,1,1,39.09,39.09,2909
bd65d163ded559eb90a10cd09fec178f,SP,1,2,38.48,19.24,2910
a61cc04793308395a840807104365121,SP,1,1,38.37,38.37,2911
139157dd4daa45c25b0807ffff348363,SP,1,1,37.68,37.68,2912
c0e0b73d039eb9a99b6ce4cb7a429cd3,SC,1,1,37.56,37.56,2913
9d69ba0a7a626a64dc5db08e529559cf,SP,1,1,37.54,37.54,2914
cad9969167c09b48ae6f1d123f7fa68d,MG,1,1,37.51,37.51,2915
82921991ff5b557b045605b8bbf08d49,SP,1,1,37.13,37.13,2916
34675b28b826facfde119785bf287dc1,PR,1,1,37.09,37.09,2917
38f276ca6e7cc95a6d1bb55ac9e5550f,SP,1,1,36.84,36.84,2918
98f52e1020fe788c10c0418de4393fec,RJ,1,1,36.7,36.7,2919
c97aa4ee7420f937da13b7f9e2228b99,RS,1,1,36.56,36.56,2920
b2f4d63c7203f539a78252565ca32257,RJ,1,1,35.74,35.74,2921
b77a27b1864483e721dc831d5ba4afa0,RJ,1,1,35.42,35.42,2922
698624c6632eeba1774924dbea24c700,SP,1,1,35.13,35.13,2923
c12d7463a579237ffb9248bd7cff378b,SP,1,1,34.62,34.62,2924
f1fdf2d13186575751aa25876536d85c,SP,1,1,34.59,34.59,2925
87f3e35268860433e13d577825aada95,SP,1,1,34.42,34.42,2926
bac44fa8e13424950488659b5f765c41,SP,1,1,34.42,34.42,2926
e76ecc7e9a1a1e3c6df9d2a8261c423d,MG,1,1,34.1,34.1,2928
d93b8458c6fe139d85cfa5eadbf55bd2,SP,1,1,34.0,34.0,2929
804287717b9156fb7a787acd9af4fac1,PR,1,1,33.9,33.9,2930
0bb27263628258b8111a0262769fa9db,SP,1,1,33.16,33.16,2931
13e85aac53340018b40c2af68001b7e0,SP,1,1,31.92,31.92,2932
fb503a924a0b9db19d83dd0ac6dbef8c,RS,1,1,31.82,31.82,2933
c1d1ebb4745cc43cb6f05e9c8a705c9a,SP,1,1,31.71,31.71,2934
6c77cd583b36a13aacccf2b3ee23e233,SP,1,1,31.69,31.69,2935
ce4755084bc097113867e6454f8f5e52,SP,1,1,31.69,31.69,2935
eb1bf309f4f6af9a97e9ddac3fdbeabe,SP,1,1,31.18,31.18,2937
6bcb2352a2a0c38b845f598298ab9d26,PR,1,1,31.0,31.0,2938
0b46f784306be7200ca1700aa55d819f,MG,1,1,30.86,30.86,2939
bc8c8d665ec4664d286be0d521722b19,SP,1,1,30.82,30.82,2940
5e063e85d44b0f5c3e6ec3131103a57e,SP,1,1,30.32,30.32,2941
ed49da7cadefc454d6a67de249eab240,SP,1,1,30.22,30.22,2942
c3e2398fcc7e581cda2e546557bf6968,SP,1,1,30.13,30.13,2943
20f0aeea30bc3b8c4420be8ced4226c0,SP,1,1,29.42,29.42,2944
f9f68daa2af419d38f745478bcb3da1a,SP,1,1,29.2,29.2,2945
e64ddbe1cbcf4f2fc3092b7c481f3f9d,SP,1,1,28.29,28.29,2946
f3862c2188522d89860c38a3ea8b550d,SP,1,1,28.29,28.29,2946
95cca791657aabeff15a07eb152d7841,PR,1,1,28.22,28.22,2948
668bf321538e5072858eaef6087ce027,PR,1,1,28.01,28.01,2949
bee36b4f9a2b9fdcaff6ec05df202ed0,SP,1,1,27.86,27.86,2950
344223b2a90784f64136a8a5da012e7f,SC,1,1,27.69,27.69,2951
7caa63f175b1cecbfaadd8b5ab9998c7,SP,1,1,27.64,27.64,2952
0f94588695d71662beec8d883ffacf09,SC,1,1,27.59,27.59,2953
9e25199f6ef7e7c347120ff175652c3b,SP,1,1,27.02,27.02,2954
eae9af4811c294c56795d70e715b7337,SP,1,1,27.01,27.01,2955
20d53aad4fe5ee93a64f8839609d3586,MG,1,1,26.98,26.98,2956
6614814a00d344b846ae209f95ee7e3f,SP,1,1,25.69,25.69,2957
5b92bfa4120daa27c574daa2e386c693,SP,1,1,24.96,24.96,2958
c18309219e789960add0b2255ca4b091,RJ,1,1,24.0,24.0,2959
7ab0dd5487bab2dc835337b244f689fb,SP,1,1,23.46,23.46,2960
b5f0712d22a873b6797ab6cc65c3fcba,SP,1,1,21.28,21.28,2961
cc1f04647be106ba74e62b21f358af25,SP,1,1,20.19,20.19,2962
c1dde11f12d05c478f5de2d7319ad3b2,SP,1,1,19.89,19.89,2963
ab75b89cc49c9ab3160d0c91565a442a,SP,1,1,19.74,19.74,2964
3ac588cd562971392504a9e17130c40b,SP,1,1,19.29,19.29,2965
ad14615bdd492b01b0d97922e87cb87f,SC,1,1,19.21,19.21,2966
702835e4b785b67a084280efca355756,MG,1,1,18.56,18.56,2967
4965a7002cca77301c82d3f91b82e1a9,SP,1,1,16.36,16.36,2968
1fa2d3def6adfa70e58c276bb64fe5bb,SP,1,1,15.9,15.9,2969
77128dec4bec4878c37ab7d6169d6f26,SP,1,1,15.22,15.22,2970
